Index,Label,Sentence
2273,1,그러니까 그 자리에서 나는 곧 취직이 된 것이었다.
2274,1,그러면 배우자 선택에서는 어떤 점들을 고려해야 할까.
2275,1,우리는 기차역에서 만났다.
2276,1,대학교에서 맞는 여름방학.
2277,1,차 안에서 숙녀가 제발 되시오!
2278,1,과식이나 과음한 상태에서의 목욕은 되도록 피해야 한다.
2279,1,지금은 그 집에서 모두 나와야 한다.
2280,1,그가 돌개에서 유일하게 두려워하는 인물이 바로 동욱이었다.
2281,1,이러한 상황에서 대들어보라!
2282,1,이번에는 아주 내 귀가까이에서 소리가 들렸습니다.
2283,1,이번 잠실시리즈에서 LG가 기대는 유일한 버팀목이다.
2284,1,손 오공은 그 이야기 밖에서는 존재가 없다.
2285,1,미군정도 이에서 예외적일 수 없었다.
2286,1,난 세상의 중심에서 놀겠다고.
2287,1,나는 이 사실을 우리 반에서 가장 먼저 알았다.
2288,1,[원귀도]에서 '진양 계면'을 빼앗다니!
2289,1,간경변증은 현대 의학에서 골치 아픈 질병의 하나이다.
2290,1,교도소에서 태어난 아이.
2291,1,이곳 길거리에서 흔히 보이는 것이 개이다.
2292,1,또 예술은 자연에서 표현 수단과 방법을 빌려 온다.
2293,1,레알 마드리드는 1차전에서 3대1로 이겼다.
2294,1,영달의 어머니는 오래 전부터 그곳에서 음식점을 하고 있었다.
2295,1,올해 열 살인 영기도 그냥 집에서 논다.
2296,1,그쪽에서는 반가워하며 사실을 확인해 주었다.
2297,1,앞에서 본 의지적인 노력도 여기에 해당합니다.
2298,1,그리고 농토나 대장간 등 한 장소에서 평생을 보냈다.
2299,1,저는 Y중학교에서 교편을 잡고 있습니다.
2300,1,그 연장선에서 망치로 패러디하는 법도 있는 것.
2301,1,현실에서 미적 판단이 종종 어긋나는 건 이 때문이다.
2302,1,질문을 우리나라에선 한사람도 예외없이 묻는다는 것.
2303,1,경락이가 마무리 작업비 중에서 오백 원을 떼어 준다.
2304,1,북한에서는 '식별부호'로 순화하여 쓰고 있다.
2305,1,이때부터 심슨이 니콜 주변에서 다시 맴돌기 시작했다.
2306,1,사방에서 웃음소리가 났다.
2307,1,석고 붕대 덩어리는 그로부터 오래 내 기억 속에서 어른거렸다.
2308,1,"국제 정치에서 자주(自主)는 없습니다.
2309,1,"오늘 저녁은 이 바닷가 마을에서 푹 쉬고 내일 아침 출발한다.
2310,1,입 안에서 바람은 마음대로 논다.
2311,1,세상에서 제일 독한 게 갓난애 태 썩는 냄새다.
2312,1,이리하여 박기자네 부대는 그때 갈여울에서 후퇴를 했습니다.
2313,1,이것은 위에서 말한 바와 같다.
2314,1,베버 역시 이 사실을 인정한 자리에서 토를 하나 달았지요.
2315,1,일상생활에서는 이같은 확률은 무시된다.
2316,1,아직 천장에서는 아무 소리도 나지 않았다.
2317,1,자본주의에서 온 우리들의 구세주시라네.
2318,1,그러나 그 자리에서 감쪽같이 사라졌다는 것이다.
2319,1,특히 출현진이나 스텝진 모두 카지노에서 정신을 못 차리고 있었다.
2320,1,그 편지는 블로뉴에서 부친 것이었다.
2321,1,나는 거실에서 잘 테니."
2322,1,저 몸뚱이가 땅 위에서 기듯이.
2323,1,대학생 선봉대에서도 돌멩이와 화염병을 날려 저지하였다.
2324,1,그 밑에서 아스팔트 길은 노래를 부른다."
2325,1,여기 위엥찬의 빠뚝사이에서도 나는 그것을 읽는다.
2326,1,뒤에서 졸졸 따라오던 수혜가 나직하게 말했다.
2327,1,그 회사에서는 두 개의 전화번호를 알려주었다.
2328,1,사방에서 다시 돌멩이들이 날았다.
2329,1,그러나 나는 1990년 국적 변경이라는 이유로 교직에서 쫓겨났습니다.
2330,1,부엌에서 이상한 소리가 삐삐 들려 온다.
2331,1,우리 내외는 이 중에서 선구를 택했다.
2332,1,이 조각들은 잘린 부분에서 다시 결합한다.
2333,1,그 어두침침한 지하 교회에서 그녀와의 꿈같은 몇 개월.
2334,1,짐작하기로는 용산 미군기지에서 내릴 사람들이었다.
2335,1,목사직에서 쫓겨나는 것은 물론이고."
2336,1,『유엔 홍부 업무에서 관료주의적인 색채를 없애려 합니다.
2337,1,그중에서도 명성과 권위로는 똘스또이가 으뜸갈 것이다.
2338,1,육군교도소에서 탈옥까지 했구만.
2339,1,결국 그날 이후 밀보온은 런던에서 자취를 감추었다.
2340,1,따라서 이 개편에서 초점은 청와대와 당이 된다.
2341,1,일찍이 한국소설에서는 없던 것이다.
2342,1,드로트닝홀름 궁전에서 마지막 개인 퀴즈가 있는 것이다.
2343,1,바야흐로 시대는 정보의 시대에서 연예 정보의 시대로 변했다.
2344,1,입안에서 살짝 씹히는 맛이 그만이다.
2345,1,실제로 교실에서는 무슨 일이 일어나고 있는가?
2346,1,흥부의 궁핍한 삶에서 이런 모습을 확인할 수 있다.
2347,1,그런 의미에선 낚시와 등산은 그 유(類)를 달리한다.
2348,1,상공업분야에서도 변화는 크게 진전되었다.
2349,1,대한민국에서 가장 먼저 칫솔질을 하고 세수하고 단장한다.
2350,1,스포츠 중계에서 특히 복싱경기를 보자.
2351,1,"키크 넌 왜 한 장소에서만 머물고 있느냐.
2352,1,현대의 상품 생산업계에서는 치열한 '경쟁'이 벌어진다.
2353,1,강한 정신에서"
2354,1,다음 대회는 2006년 독일에서 열린다.
2355,1,오늘에서 돌이켜 생각하면 30년 전의 일이다.
2356,1,78경기에서 32개를 담장 밖으로 넘겼다.
2357,1,하이델베르크 대학에서 법률을 공부하고 변호사가 되었다.
2358,1,이곳에서 번번이 요조숙녀들에게 새치기를 당해 왔기 때문이다.
2359,1,이와 비슷한 일이 예술에서도 벌어졌답니다.
2360,1,“나는 로마 본토에서 뽑힌 진짜진짜 교황이다!”
2361,1,서울지하철공사 노사는 이날 오후 본사에서 파업 전 마지막 협상을 벌였다.
2362,1,이제 과학기술이 발전을 약속한다는 상식에서 깨어야 한다.
2363,1,마지막 3악장에서 셋의 절묘한 앙상블은 정점에 달했다.
2364,1,그러나 어떤 이유에서 농사를 짓건 우리 농민은 모두 애국자이다.
2365,1,그리고 명나라에서는 {대명률(大明律)}을 빌려 왔다.
2366,1,그리고 그것은 필연적으로 시장에서의 경쟁을 수반하게 된다.
2367,1,빠따야에서의 꿈 같은 일주일.
2368,1,어느 사극의 녹화현장에서 있었던 일이다.
2369,1,한국시리즈에서는 더욱 초라한 입장이 됐다.
2370,1,올해 열 살인 영기도 그냥 집에서 논다.
2371,1,시선이 허공에서 마주친다.
2372,1,혼자 제 방에서 많이 웃었지요.
2373,1,국립공원이 송두리째 파괴되는 현실에서 그렇다.
2374,1,그녀는 그저 먼발치에서 그를 보곤 했다.
2375,1,네덜란드에서도 노동당은 이미 집권의 경험을 가지고 있다.
2376,1,풀밭에서 나비를 잡고.
2377,1,대학은 이 범위 안에서 자율적으로 사용하면 된다.
2378,1,언니가 만든 김밥에서는 싸구려 쏘시지 냄새가 가득했다.
2379,1,여기에서 우리는 극우 파시즘의 출현을 보게 된다.
2380,1,수상식은 14일 오후 5시 서울 삼성화재빌딩 3층 국제회의실에서 열린다.
2381,1,우리는 새벽 여섯시에 서울역에서 만났다.
2382,1,5차전에서 끝내려고 무리하지는 않을 생각이다.
2383,1,그리고 이곳 재야단체에서도 공개부검을 하라고 야단이오."
2384,1,그러나 성인의 세계에서는 다르다.
2385,1,오늘 내가 드디어 진우 씨 앞에서 시 얘기를 다 해보네.
2386,1,임갑영 과장도 옆에서 한마디 하였다."
2387,1,꿈이라면 그 꿈에서 깨어나고 싶었다.
2388,1,여행에서 맛보는 행복한 한가로움이었다.
2389,1,상대 편에서 "양 과장 좀 바꿔 주세요."
2390,1,이제 농촌에서 비교우위 농법은 사라졌다.
2391,1,확실히 문학은 매체의 관점에서는 그것보다 느리다.
2392,1,나르본에서 보낸 상소씨의 편지였다.
2393,1,해발 1475m의 산 위에서 흐르는 랏사람들의 강.
2394,1,교과서에서는 케말 파샤를 어떻게 소개하고 있는지 볼까요?
2395,1,영어에서 프라우드우먼(proud woman)이라는 말도 이 배재기를 이른다.
2396,1,이곳에서는 절대 못 살겠다고….
2397,1,비서실에서 들은 이야기는 경악할 만한 것이었다.
2398,1,이렇게 직장에서도 유머가 필요하다.
2399,1,그들은 물론 음악에서도 수적 비례를 찾아냈다.
2400,1,비엔나행 국제 열차는 부다페스트역에서 오전 11시에 있었다.
2401,1,(땅 위 1m높이에서 잼)
2402,1,내가 우리집에서 죽인 건 새뿐이 아니다.
2403,1,또 후보자도 텔레비전에서 제멋대로 행동할 수는 없다.
2404,1,아스팔트 공간에서 자라나는 오늘의 어린이들을 생각한다.
2405,1,혁진은 예리의 입술에서 사이다 맛이 난다고 생각했다.
2406,1,이번에는 해숙 쪽에서 달래듯이 말했다.
2407,1,마지막으로 한용운의 묘소 앞에서 편안한 휴식을 취하고 싶다.
2408,1,최근작 [나의 가장 나종 지니인 것](1993)에서
2409,1,그런데 생명은 모태에서부터 시작하므로 모태에서도 호흡을 한다.
2410,1,그 중에서 나도 약속을 어겼다.
2411,1,그런데 이 대목에서 LG쪽에도 똑같이 문제점을 드러냈다.
2412,1,텔레비전에서는 날마다 눈이 올 것을 예보했다.
2413,1,양조장의 양철지붕에서 우르릉 소리가 났다.
2414,1,'여기'에서 벗어나면 가시밭길이야.
2415,1,처음에 말한 창문은 안에서 단단히 잠겨 있었어.
2416,1,내일 여섯 시 호텔 로비에서 기다릴게요.
2417,1,감나무 밑에서 입 벌리고 있는 격이지요.
2418,1,앞의 문제에서 정답은 없다.
2419,1,안개섬의 불안산 저쪽에서 먹구름이 밀려왔다.
2420,1,보수의 편리성 등에서 각각 우위를 점하고 있다.
2421,1,저런 그럼 시장통에서 자랐겠네.
2422,1,"나야 돌이네 집 뒤꼍에서 너랑 같이 살았어."
2423,1,옆에서 물끄러미 바라보던 덕호는
2424,1,처음에 그들은 그 방에서 잤다.
2425,1,그러나 어찌 밭둔덕에서 야합을 하리까.
2426,1,누가 불편을 일부러 감내하며 인천공항에서 비행기를 갈아탈까.
2427,1,"베이글 맛은 물에서 차이가 난다지?"
2428,1,낮에 갈밭 속에서 잡던 꼭 그런 놈이었다.
2429,1,이런 것이 바로 TV에서 받은 기질이라는 주장이다.
2430,1,자신이 제작한 천지모형에서 그것은 하나가 되었다.
2431,1,그러나 그런 식으로 즉석에서 결론낼 일은 아니다.
2432,1,뼁끼깐(변소)에서 같이 때리자.
2433,1,지상에서 보관하는 방법도 있다.
2434,1,심사 위원들은 국화꽃 앞에서 한참 섰습니다.
2435,1,문민정권도 과거의 산업화 관행에서 벗어나지 못했다.
2436,1,어머니는 곁에서 주의를 시킨다.
2437,1,정상에서 남쪽을 바라다보았다.
2438,1,출산일까지의 생활비와 출산비용은 경기도의 모 병원에서 책임진다.
2439,1,다음 방에서는 '라이브 쇼'가 펼쳐지고 있었다.
2440,1,이 대화에서야말로 해결되는 것은 아무것도 없다.
2441,1,필자는 이 부분에서 야당인들에게 하나의 고언을 덧붙이고 싶다.
2442,1,9백선에서는 강보합을 보일것이다.
2443,1,다른 반에서 불려나온 학생들이었다.
2444,1,나의 몸에서는 땀이 흐르고 있었다.
2445,1,터키에서 가장 존경받는 인물은?
2446,1,우리나라에서 처음으로 아스팔트 포장 상설 자동차 경기장이 생긴다.
2447,1,어린이는 지금 내 무릎 위에서 잠을 잔다.
2448,1,배소 광석을 녹는점보다 낮은 온도에서 미리 가열하는 일.
2449,1,가시적인 것 속에서 빛나는 절대자의 신성한 빛!
2450,1,뿐만 아니라 또 텔레비전에서도 소금장수가 물의를 일으켰다.
2451,1,관악산에서는 적은 집단이 번식한다.
2452,1,완도 청산 해역에서 난 것이 상품.
2453,1,그리고 초소에서 내려올라고 하였다.
2454,1,꼬르륵 누군가의 배에서 소리가 났다.
2455,1,"그라마 방에서 노라.
2456,1,선창 쪽에서 발동기 소리가 들려왔다.
2457,1,하지만 한국시리즈에서 김경기의 타격감각은 현대타자들 가운데 가장 뛰어나다.
2458,1,"애들 앞에서 젓가락질이나 좀 똑바로 하세요."
2459,1,가로 세로 두 줄에서 싸우는 것은?
2460,1,문화체육부에서는 용산의 가족공원으로 정했다고 발표했다.
2461,1,할 수 없이 외부에서 사람들을 영입하기 시작했다.
2462,1,오늘도 생활전선에서 얼마나 고생이 많으십니까.
2463,1,그래서 우리들은 그냥 맨손으로 길에서 놀았다.
2464,1,사이드는 1935년 영국 식민지였던 예루살렘에서 태어났다.
2465,1,-어디에서 돌아가셨나.
2466,1,그해 9월쯤 종로 학원에서 편입 시험이 있었다.
2467,1,학교에서 손에 피가 흘렀습니다.
2468,1,순자의 이 명제에서 중점은 '인간의 노력'에 있습니다.
2469,1,그러자 옆에서 경사가 거들었다.
2470,1,세 대표는 마침내 회의장에서 퇴장을 당하게 되고 말았다.
2471,1,어느덧 자신의 마음속에서 그 남자는 줄곧 그 길을 가고 있다.
2472,1,성스러운 밤이라고 하지만 곳곳에서 싸움질이 벌어진다.
2473,1,그때 라디오에서 열한 시 뉴스가 들렸다.
2474,1,바람이 골짜기 아래쪽에서 불어왔다.
2475,1,만돌이는 더 이상 골목에서 지체할 수는 없었다.
2476,1,그런 점에서 이상 그 사람 참 나쁜 사람입니다.
2477,1,이 대목에선 화가 치밀었다.
2478,1,서울·마산·춘천 등 전국 각지에서 참가신청이 몰려들었다.
2479,1,소리는 하늘에서 나고 있었습니다.
2480,1,흡사 부화기에서 한꺼번에 많은 병아리가 탄생되는 것처럼.
2481,1,"이 집에서도 그냥 있지 못할 거요.
2482,1,사람들은 그 속에서 안전하고 편안하게 살아간다.'라고
2483,1,초로의 남자는 그녀의 액세서리에서 친밀감을 느낀 듯했다.
2484,1,일과표는 금성정치군사대학에서 생활하던 대로 시간표를 짰다.
2485,1,클럽에서는 막 영업을 끝내고 뒤처리가 진행중이었다.
2486,1,"토요일마다 이곳에서 일주일치 물건을 삽니다.
2487,1,따라서 글 쓰는 능력은 방송 저널리즘에서 반드시 필요한 특기이다.
2488,1,눈앞에서는 불통이 튀었다.
2489,1,초록빛 얼굴 속에서 두 눈이 희미하게 반짝였다.
2490,1,그 기간 동안 나는 시위현장에서 몇번 은철이를 보았다.
2491,1,최희섭은 15일 애스트로스전에서는 선발출장을 통보받았다.
2492,1,점심은 모두 순이네 집에서 선생님과 같이 먹었습니다.
2493,1,사내의 몸에서는 여전히 생선 비린내가 풍기고 있었다.
2494,1,그 안간힘의 꼭대기 위에서 나는 당신을 기다린다.
2495,1,아저씨도 저 이상한 나라에서 온 사람인가요?
2496,1,그러면 앞에서 말한 대로 쓰레기와 악취가 남는다.
2497,1,난 언젠가는 이곳에서 빠져나갈 거요.
2498,1,최근 동사무소에서 호적등본을 발급받았다.
2499,1,지금 전태일의 정의의 불꽃은 어디에서 타오르고 있는가……
2500,1,사실상 그런 상황이 우리 주변에서 많이 일어난다.
2501,1,이러한 분은 우리 동방에서 오직 한 분뿐이다.
2502,1,우리가 여기에서 그 과정을 일일이 추적할 수는 없다.
2503,1,수완나푸마는 이 마지막 연립정부에서도 수상의 역할을 맡았다.
2504,1,그런 면에서 독수리 5형제 같기도 하고……."
2505,1,중요한 것은 실무 접촉에서 다룰 내용이다.
2506,1,또 비즈니스 세계에서 가끔 이런 일도 있다.
2507,1,불교는 고통의 바다에서 해탈할 것을 가르친다.
2508,1,집단무용은 공동체에서 연대감을 갖게 한다.
2509,1,지방선거에서 분명히 드러난 것도 바로 국민감동 결핍증이다.
2510,1,그런데 이미 추론 과정에서 신의 존재를 기정 사실로 받아들이고 있다.
2511,1,소설에 등장하는 언어도 온상에서 자란 언어가 아닙니다.
2512,1,어제 엘리베이터 안에서 만났잖아요.
2513,1,거울아 거울아 세상에서 누가 제일 예쁘니?
2514,1,전화기에서는 아무 소리도 울리지 않는다.
2515,1,이는 병리학적인 관점에서의 해석이라 하겠다.
2516,1,스텝 기후 온대 지방의 초원 지대에서 나타나는 기후.
2517,1,어느 초등학교에서 대청소를 하고 벽을 깨끗이 다시 칠했다.
2518,1,되풀이하여 사고는 진공 속에서 움직이지 아니한다.
2519,1,이 호자에서는 호서·호중을 연상하면 좋다.
2520,1,[임마 우리 방에서 접견물 많이 나오는 편이잖아.]
2521,1,줄곧 서울에서 살았다고 했다.
2522,1,미국에서 으레 이런 운동에 대통령이 빠지지 않는다.
2523,1,발로자는 그 대학 동양학과에서 가장 촉망받는 인재였다.
2524,1,"이것도 학교에서 배우나? "
2525,1,그 들판에서 아이들은 망아지처럼 뛰놀았다.
2526,1,"이제 8강은 대전에서 맞겠습니다."
2527,1,그러나 어쨌든 집에서 나왔지요.
2528,1,아랫배에서 생리현상이 느껴지기도 한다.
2529,1,안개섬의 불안산 저쪽에서 주황빛 아침놀이 피어나고 있었다.
2530,1,집안에서 희미하게 피아노 소리가 들려왔다.
2531,1,그리고 어떤 내용을 본문에서 서술할 것인지도 드러냈다.
2532,1,그녀는 모든 면에서 끈질기게 노력하는 타입이다.
2533,1,학교에서 하는 국민체조라도.
2534,1,▴ 축하 뒷풀이는 올림푸스호텔 나이트클럽에서 다음날 새벽까지 열렸다.
2535,1,네 귓속에선 전투기가 날아다니기 시작했다.
2536,1,그러나 노동 시장에서 여성노동자들이 처한 열악한 상황.
2537,1,"가정에서 행복을 찾자고 스스로 위로한다."고
2538,1,원산에서 이 수송선으로 피난왔던 것이다.
2539,1,이런 뜻에서 '씻김'과 '풀이'는 같은 뜻이다.
2540,1,미개 사회에서는 오늘날도 무구로 쓰이고 있다.
2541,1,부천의 열정은 심야상영과 시네 록 나이트에서 나온다.
2542,1,지리산에서 부친 것이었다.
2543,1,전선에서는 벌써 월동 준비에 바쁜 모양이다.
2544,1,그녀의 집에서 나온 건 그로부터 두시간 뒤였다.
2545,1,[실례합니다 경찰에서 나왔는데요.
2546,1,남아메리카가 원산지이며 세계 각지에서 가꾼다.
2547,1,이 강요에서 그는 자유로울 수 없다.
2548,1,더구나 점석 씨 앞에서 그런 생각이 들었다.
2549,1,그러나 일본 주자학에서는 효보다도 충이 앞선다.
2550,1,뒤에 괴팅겐 대학에서 교수 겸 천문대장을 지냈다.
2551,1,이분은 유수 여성지에서 기사를 쓰던 기자님이셨어요.
2552,1,"그럼 사흘 동안 줄곧 바다에서만 지냈단 말이니?"
2553,1,"지금 어디에서 사니?"
2554,1,몇 달 후 비통 속에서 아내는 아이를 낳았다.
2555,1,이 우물 속에서 나는 그녀에게 물을 것이다.
2556,1,나는 석굴암에서 그것을 보았던 것이다.
2557,1,갑자기 안토니가 벽 앞에서 걸음을 멈춘다.
2558,1,그런 식으로 순임이는 두려움과 절망 속에서 이틀을 보낸다.
2559,1,묵자 사상에서 하늘은 종교적 외피에 지나지 않는다는 말입니다.
2560,1,나는 이 물가에서 알았네.
2561,1,그는 지난번 인사에서 정식으로 차장대우의 꼬리표를 뗐다.
2562,1,발 1 다리 # 1 발광 기관 생물의 몸에서 빛을 내는 기관.
2563,1,앉은뱅이 여자는 꽃분이 '작은새'의 겨드랑이에서 날개를 보았다.
2564,1,이 대목에서 얼굴을 찡그리면서 '야만!
2565,1,부다페스트에서는 마야코프스키 거리도 사라졌다.
2566,1,공중에서 외는 소리
2567,1,우리 나라와 일본에서 많이 가꾼다.
2568,1,코모도 국립공원의 관문인 라부안바조항에서 만난 트레보 마이어(사진).
2569,1,방안에서 김씨가 이렇게 말했다.
2570,1,나는 여러 차례 선거에서 그렇게 투표해왔다.
2571,1,불안도 한편에서 피어올랐다.
2572,1,낮에는 식품점에서 저녁에는 연극모임에 부지런히 쫓아다녔다.
2573,1,산에서 잠들었던 모양이지."
2574,1,언젠가는 돌아올 거라는 믿음에서지요."
2575,1,이런 사람은 역시 가정에서도 밝은 분위기를 연출한다.
2576,1,우리나라에서도 황색은 나날이 불어간다.
2577,1,당신의 발자국 소리가 등뒤에서 멈춘다.
2578,1,춘기는 막연히 마을 한 귀퉁이 찻집에서 차를 마셨다.
2579,1,우리는 이제 법적 투쟁을 곳곳에서 펼쳐나가야 해.
2580,1,나는 마이크 앞에서 흥분되어 소리쳤다.
2581,1,"저쪽에서 우리 고아원으로 연락이 왔어요.
2582,1,밥상머리 앞에서 다리미질하면 귀먹는다
2583,1,그래서 한국시리즈에서는 또 하나의 볼거리가 생겼다.
2584,1,스카치테이프는 순전히 우연한 기회로 미국에서 만들어졌다.
2585,1,그대가 내 안에서 울고 있다.
2586,1,도처에서 번득이는 눈.
2587,1,형우는 고개를 갸웃하며 찬장을 벽에서 들어내었다.
2588,1,파티는 지미 엄마가 이런저런 장식품으로 치장한 방에서 열렸다.
2589,1,그의 걸음은 골목 어귀에서 멈췄다.
2590,1,그러나 그 여독은 엉뚱한 방향에서 나타났다.
2591,1,하지만 이 어둠속에서 아직도 그는 내 곁에 있습니다.
2592,1,그러므로 모든 너와 나는 사회성 속에서 생존하게 된다.
2593,1,북에서는 비닐이 아주 귀하다.
2594,1,그리하여 그는 평안한 그 자리에서 며칠 동안 잘 쉬었다.
2595,1,건석은 사무실 안에서 섬이 되어 있었다.
2596,1,그러나 그린 벨트 관리 권한은 중앙 정부에서 계속 가지고 있어야 한다.
2597,1,오늘 밤엔 내 숙소에서 자도록 해.
2598,1,모든 면에서 비교가 되지 않든?
2599,1,목소리에서 불만기가 꿈틀대고 있었다.
2600,1,이 집의 자랑은 제주도에서 올라온 새콤달콤한 귤.
2601,1,그는 수학 과학뿐만 아니라 철학에서도 뛰어났다.
2602,1,이 부분에서는 남녀간에 상당한 차이점이 보인다.
2603,1,어머니는 우리보고 이런 곳에서 일하지 말라고 하셨다.
2604,1,모두들 뒤에서 밀어야 했으니까.
2605,1,"말씀에서라도 베일을 떼어 버려 주세요."
2606,1,만화방을 오픈하기까지 모든 것은 본사에서 도맡아했다.
2607,1,민주당은 국회에서도 따지겠다는 태세다.
2608,1,아라리오 광장에서의 공연은 이렇게 시작됐다.
2609,1,커튼콜은 배우가 역할에서 배우 자신으로 돌아오는 과정.
2610,1,소장 작품들은 전시실에서 3개월마다 번갈아 소개된다.
2611,1,그러나 물론 그것은 민들레에서 지어준 이름이었다.
2612,1,그런데 유럽에서는 토마토를 '사랑의 사과'라고 불렀었다.
2613,1,회사에서 트렁크 룸에 맡기는 것은 대부분 서류.
2614,1,그러나 서울에서 보면 대구도 남쪽이고 부산도 남쪽입니다.
2615,1,펠리니의 (돌체비타)에서와 같은.
2616,1,이번 여행에서는 내가 마치 마징가제트라도 된 기분이다.
2617,1,나는 바르셀로나에서 보이프렌드와 함께 살고 있다.
2618,1,등뒤에서 상주가 외쳤다.
2619,1,땅속 깊은 곳에서.
2620,1,수화기에서 흘러나오는 목소리는
2621,1,오늘은 웬일인지 학교에서도 짜증이 났다.
2622,1,우선 일제 강점 하에서 민족의 얼을 지켰던 8.15이전
2623,1,순덕은 동네 앞에서 내렸습니다.
2624,1,컴퓨터 용어 사전에서도 혼종어의 비율은 24%나 됐다.
2625,1,백화점 곤충매장에서 가장 인기있는 것은 투구풍뎅이.
2626,1,이 글에서 필자는 신변에 일어난 일을 담담히 서술하다.
2627,1,그것은 땅속에서 끓고 있는 마그마처럼 너무 강렬하다.
2628,1,그러나 그것은 엄밀한 의미에서 본다면 회피다.
2629,1,분배 국민 소득 분배면에서 본 국민 소득.
2630,1,부서에서도 날 내버려두었다.
2631,1,앞으로 10년 이상 메이저리그에서 한국을 빛낼 선수이다.
2632,1,밤엔 나이트 클럽에서 춤도 추었다.
2633,1,어떤 이유에선지 보내지 않은 세 통의 편지였다.
2634,1,병원에서 정한 교육 입원 기간은 이 주일이었다.
2635,1,혼란의 와중에서'라는 기사를 실었다.
2636,1,기독교 집안에서 지은 이름이군요?"
2637,1,── 그럼 학교에서는 무슨 과목을 가르치십니까?
2638,1,밖에서 누군가가 외치고 있었다.
2639,1,또 학교에서는 어떤가?
2640,1,자연에서 이러한 표현들은 죽음 직전의 상태가 대부분이다.
2641,1,그의 집 앞에서 기다린지 두어시간.
2642,1,교육 국방 연구원에서의 군사 교육 등이 있다.
2643,1,이심에서 무죄가 되었다.
2644,1,호는 백암 겸곡 태백광노이고 황해도 황주에서 태어났다.
2645,1,저자는 이 대목에서 무엇보다 개성을 살려야 한다고 강조한다.
2646,1,이때 공중에서 홀연히 어떤 소리가 났다.
2647,1,아침 5시부터 10시간을 앙코르에서 보낸 셈이다.
2648,1,그런 의미에서 다이언 소여는 미국이 낳은 미디어의 스타이다.
2649,1,이태백이 뱃놀이하던 중국의 채석강에서 따온 이름이다.건너편에
2650,1,또 다시 뒤쪽에서 궁시렁거리기 시작한다.
2651,1,신석주의 입에서 침이 튀었다.
2652,1,그 장사 두 사람은 한 어머니 밑에서 쌍둥이로 태어났다.
2653,1,담배 한 갑을 술집에서 다 피워버린다.
2654,1,나는 편모 슬하에서 자랐소."
2655,1,그때 이물간 쪽에서 뱃노래가 들려왔다.
2656,1,"그럼 나 요기 밖에서 기다릴께요."
2657,1,막판 위기에서 내야 수비수들이 잘 해줬다.
2658,1,여자가 한 발짝 뒤에서 따라왔다.
2659,1,이런 와중에서 제인 폴리는 스타가 되었다.
2660,1,대출금 상환면에서도 신용카드보다 유리한 점이 있다.
2661,1,여기에서 더 좋은 것이란 무엇인가?
2662,1,그러므로 새끼매미는 진흙 속에서 일을 하고 있는 셈이다.
2663,1,이미 동물실험에서 성공한 예도 있다지 않은가.
2664,1,우린 미국에서 결혼하기로 했어."
2665,1,그는 교실에서 그다지 인기가 없는 녀석이었다.
2666,1,신영이 엄마는 대학에서 유아교육을 가르치고 있다.
2667,1,어머니는 욕실에서 샤워를 하고 있었다.
2668,1,이 800년은 유럽 역사에서 대단히 중요하게 여기고 있다.
2669,1,그동안 서울시민은 온통 먼지와 혼란과 혼잡 속에서 살아야 한다.
2670,1,바로 그날 체육시간 수업은 운동장이 아니라 교실에서 했다.
2671,1,그 어둠속에서 서서히 드러나는 웅장한 신전의 모습!
2672,1,파충류의 역사는 진화사상에서 특히 흥미 있는 귀절이다.
2673,1,남편의 목소리가 현관 안에서 났다.
2674,1,제니가 뒤에서 투덜거렸다.
2675,1,"내 품안에서 숨을 거두세요.
2676,1,서울에서는 계속해서 송금을 재촉하는 연락이 왔어.
2677,1,이스라엘 사람도 아이를 부모가 함께 책임지고 공동체 속에서 양육한다.
2678,1,햄릿이라면…… 영국에서 온 배우 녀석이잖아!
2679,1,중공업에서 오른쪽 손가락 네 개를 잃은 김씨였다.
2680,1,우주선에서 내다보이는 지구는 무슨 색이냐고…….
2681,1,"어느 고을에서 떠났소? "
2682,1,이런 생각 때문에 그녀는 계속 이곳에서 주춤거리고 있다.
2683,1,상부에서 다 해결해서 연락을 해줄거요.
2684,1,침대에서 침구를 끌어내리기도 했다.
2685,1,원리적인 면에서는 다음과 같은 도해가 가능하다.
2686,1,사회적인 측면에서 몇 가지 이유를 꼽아 보도록 하자.
2687,1,세계에서 인구밀도가 우리 나라는 몇째 간다.
2688,1,이 추체험은 두 개의 체험 주체의 일치 속에서 이루어진다.
2689,1,"일곱 시에 이곳에서 보자구."
2690,1,전주에서 여러 곳을 갔다.
2691,1,이런 관점은 오히려 한국 쪽에서 더 심한 느낌이다.
2692,1,어느 집에선가 승압기를 사용하고 있음이 틀림없었다.
2693,1,9일 야스나야폴랴나의 생가 박물관 정원에서 열린 톨스토이 탄생 175주년 기념식.
2694,1,"오늘 저녁은 누가 병원에서 잘 차례지?"
2695,1,── 물론 선생님 입장에서야 이해가 가지 않겠지요.
2696,1,이러한 혼란 상황에서 등장한 사상이 실학이다.
2697,1,어디에서 온 간첩이라는 겁니까?
2698,1,앙드레 말로는 파리에서 태어난 행복한 소년이었는데요.
2699,1,도덕적인 행위는 이론이 아니라 느낌에서 일어난다.
2700,1,첫인상에서 다음으로 중요한 것은 박력이 있어야 한다.
2701,1,데사우에서 할레 대학에서 의학을 공부하고 파리에 유학하였다.
